Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-05-08,0.9347677023087584,0.9502041960763823,0.9347677023087584,0.9467740058898926,3747600,0.0,0.0
2002-05-09,0.9502039377406695,0.9563785924546916,0.9381980299949645,0.9381980299949646,2978400,0.0,0.0
2002-05-10,0.9399131362403238,0.9484892487525941,0.9364829464067576,0.948489248752594,6310800,0.0,0.0
2002-05-13,0.9467740463556663,0.9536349177360535,0.9440296781749438,0.9536349177360535,844800,0.0,0.0
2002-05-14,0.9474603553246373,0.963925977189803,0.943343949858346,0.955349862575531,3202800,0.0,0.0
2002-05-15,0.9467740463556663,0.9567221969929639,0.9419714265751115,0.9536349177360535,2846400,0.0,0.0
2002-05-16,0.9536346535146012,0.9570648428973046,0.9440294166147933,0.9488320350646973,2947200,0.0,0.0
2002-05-17,0.9502041955181537,0.9502041955181537,0.9433438151492046,0.9450587630271912,3913200,0.0,0.0
2002-05-20,0.9399131682962791,0.9484892811010397,0.9330526902523446,0.9471168518066406,2151600,0.0,0.0
2002-05-21,0.9502041302682778,0.9656407211096465,0.9484892806508826,0.964268684387207,5212800,0.0,0.0
2002-05-22,0.9642689880348033,0.9649552028977657,0.9604954932885158,0.9639260768890381,5890800,0.0,0.0
2002-05-23,0.9601519669741057,0.9711292386054994,0.9570646890687972,0.9711292386054993,3151200,0.0,0.0
2002-05-24,0.9711295203311758,0.9711295203311758,0.9639257389385716,0.9690712690353394,726000,0.0,0.0
2002-05-28,0.9711296135925793,0.986222803592682,0.9711296135925793,0.9862228035926819,4741200,0.0,0.0
2002-05-29,0.9845074749112731,1.0428230404322818,0.9845074749112731,1.0287588834762573,12590400,0.0,0.0
2002-05-30,1.0153809564284986,1.0170959043180288,1.0016593123127342,1.0119503736495972,6364800,0.0,0.0
2002-05-31,1.0136658298149996,1.0342478566952196,1.0136658298149996,1.0291023254394531,4238400,0.0,0.0
2002-06-03,1.0291023254394531,1.039393387950986,1.0239567941836867,1.0291023254394531,2103600,0.0,0.0
2002-06-04,1.0291023040655944,1.0291023040655944,1.019154152863459,1.020869493484497,6966000,0.0,0.0
2002-06-05,1.0222414763173275,1.0239567187047112,1.0119504145643803,1.0205265283584595,1942800,0.0,0.0
2002-06-06,1.0188111623144762,1.0188111623144762,0.9947989472064988,0.9954847693443298,26244000,0.0,0.0
2002-06-07,0.9673557290349549,1.0068045232509795,0.9673557290349549,1.0002870559692383,7039200,0.0,0.0
2002-06-10,1.0088631100309964,1.0088631100309964,0.9930836067192336,0.9954847693443298,1519200,0.0,0.0
2002-06-11,1.003374504492346,1.0068046941929876,0.9793622933024771,0.9821062684059143,12758400,0.0,0.0
2002-06-12,0.981077156674115,0.9845077389945655,0.9519194151637672,0.9673559069633484,14788800,0.0,0.0
2002-06-13,0.9553493682695966,0.9666694529090774,0.9536345191768416,0.9656404256820679,8529600,0.0,0.0
2002-06-14,0.9519193511242473,0.9725013715199924,0.9519193511242473,0.9676987528800964,4033200,0.0,0.0
2002-06-17,0.9707862341642675,0.9800480707333523,0.9670131332445097,0.9776470065116882,4896000,0.0,0.0
2002-06-18,0.9776470238592625,0.9810772138081882,0.958780243068968,0.964268684387207,7026000,0.0,0.0
2002-06-19,0.9639258515083238,0.9687280785690724,0.9601523576443373,0.9628968238830566,3056400,0.0,0.0
2002-06-20,0.9604954150257564,0.9604954150257564,0.9261921335299295,0.9354540705680847,5902800,0.0,0.0
2002-06-21,0.9320238359411424,0.933395774776402,0.8970343412854845,0.9038947224617004,8233200,0.0,0.0
2002-06-24,0.8970341768538709,0.8970341768538709,0.8781670034350189,0.8809114694595337,7480800,0.0,0.0
2002-06-25,0.8747366501720246,0.8987488586899955,0.8747366501720246,0.8915451765060425,8950800,0.0,0.0
2002-06-26,0.8884577047097195,0.8908591605813669,0.8747364597075062,0.8826263546943665,5354400,0.0,0.0
2002-06-27,0.8815978158661656,0.9536350625111466,0.8815978158661656,0.9447160363197327,6020400,0.0,0.0
2002-06-28,0.9433440038953975,0.9639260324058434,0.9399134204531896,0.9491753578186035,2584800,0.0,0.0
2002-07-01,0.9467738421850663,0.9467738421850663,0.9296220109328026,0.9316802620887756,2307600,0.0,0.0
2002-07-02,0.9244767181420583,0.9303084639596794,0.9159009966034825,0.9268782734870911,4052400,0.0,0.0
2002-07-03,0.9296221711258021,0.9488322568443313,0.9296221711258021,0.9450587630271912,3411600,0.0,0.0
2002-07-05,0.9364827881537985,0.9416282192488751,0.9313372589159147,0.9381980299949646,476400,0.0,0.0
2002-07-08,0.9296221159835089,0.9426575445396945,0.9261919260025024,0.9261919260025024,696000,0.0,0.0
2002-07-09,0.9279073639439385,0.9450588063670354,0.9279073639439385,0.9364830851554871,2534400,0.0,0.0
2002-07-10,0.9347677802740336,0.9347677802740336,0.9261920587354577,0.9268782734870911,460800,0.0,0.0
2002-07-11,0.9200172324215101,0.9299653816315631,0.9176161682328046,0.9279072284698486,2998800,0.0,0.0
2002-07-12,0.9261919427968559,0.9399131936838244,0.9193311701391269,0.9299654364585876,5691600,0.0,0.0
2002-07-15,0.92996530169634,0.9330525802449563,0.9210462789051913,0.932709276676178,7260000,0.0,0.0
2002-07-16,0.9296221632071608,0.9484893377036467,0.9296221632071608,0.9440296292304993,5815200,0.0,0.0
2002-07-17,0.9440294579040022,0.9440294579040022,0.9261918049626615,0.9296219944953918,6288000,0.0,0.0
2002-07-18,0.9279072663500756,0.9296221159835089,0.9261919260025024,0.9261919260025024,4052400,0.0,0.0
2002-07-19,0.919331053757305,0.919331053757305,0.909039994216328,0.9141855239868164,3966000,0.0,0.0
2002-07-22,0.9210463177716001,0.9231045689860756,0.9004642963409424,0.9004642963409424,8041200,0.0,0.0
2002-07-23,0.8987489381087281,0.9004642782768062,0.8857140016306734,0.8918885588645935,6543600,0.0,0.0
2002-07-24,0.8695912162403094,0.8733647095193007,0.8641028734707251,0.864445686340332,4614000,0.0,0.0
2002-07-25,0.8678756523857066,0.8678756523857066,0.847293540417275,0.8541544079780579,1369200,0.0,0.0
2002-07-26,0.8541547866338182,0.8558700288200946,0.8249970434666963,0.826711893081665,1795200,0.0,0.0
2002-07-29,0.8267118356045663,0.8267118356045663,0.771826543030292,0.7831466794013977,2527200,0.0,0.0
2002-07-30,0.7838330406936558,0.8140198640232805,0.7598203342610875,0.8095605969429016,7682400,0.0,0.0
2002-07-31,0.8099034228745369,0.8953188979660442,0.8099034228745369,0.8404335975646973,17091600,0.0,0.0
2002-08-01,0.8472938565398705,0.8661610285500416,0.833572705155688,0.8610154986381531,7167600,0.0,0.0
2002-08-02,0.8747368397756337,0.8815976124718881,0.8702775239944458,0.8702775239944458,4081200,0.0,0.0
2002-08-05,0.8713066196396206,0.8767950609500935,0.8232817031375931,0.826711893081665,3572400,0.0,0.0
2002-08-06,0.8267120522141981,0.840433697917187,0.8181363303462232,0.8335729241371155,1911600,0.0,0.0
2002-08-07,0.847293800625211,0.8627303893421842,0.8438636111483507,0.862387478351593,1516800,0.0,0.0
2002-08-08,0.9021795420204937,0.9021795420204937,0.8747366533692172,0.8846848011016846,3714000,0.0,0.0
2002-08-09,0.8850278868299514,0.8850278868299514,0.865474891051498,0.8695912957191467,2893200,0.0,0.0
2002-08-12,0.8627305760845204,0.8627305760845204,0.845579134273636,0.8514103889465332,1305600,0.0,0.0
2002-08-13,0.8370029956343905,0.8448928941730103,0.8352880477905273,0.8352880477905273,1084800,0.0,0.0
2002-08-14,0.835631026183925,0.8411194682121277,0.8249971513525,0.8411194682121277,3421200,0.0,0.0
2002-08-15,0.8472940348607922,0.8472940348607922,0.8404336540105101,0.8421486020088196,834000,0.0,0.0
2002-08-16,0.8424918180419024,0.8901733345204873,0.8424918180419024,0.8888013958930969,3212400,0.0,0.0
2002-08-19,0.888801299219233,0.8901732376973993,0.864445686340332,0.864445686340332,2460000,0.0,0.0
2002-08-20,0.8644459085518185,0.8644459085518185,0.8575851348263619,0.8606724143028259,720000,0.0,0.0
2002-08-21,0.8661610408657997,0.8747367606028501,0.8661610408657997,0.8699341416358948,2932800,0.0,0.0
2002-08-22,0.8682192706851996,0.8695912091521831,0.8575849073882205,0.8582711219787598,3087600,0.0,0.0
2002-08-23,0.8558700449698129,0.8713066360806175,0.854154802751171,0.8695912957191467,1124400,0.0,0.0
2002-08-26,0.869591309324858,0.8740506251060457,0.8678760670793791,0.8702775239944458,684000,0.0,0.0
2002-08-27,0.8713066384009387,0.8798823588028419,0.8575849950437485,0.8661611080169678,1471200,0.0,0.0
2002-08-28,0.8644456577447528,0.8743938062031994,0.8644456577447528,0.8719923496246338,495600,0.0,0.0
2002-08-29,0.8623877891295983,0.868219535355941,0.8575851688171486,0.8678762316703796,1008000,0.0,0.0
2002-08-30,0.8647889280158804,0.8809117384767083,0.8647889280158804,0.8781672716140747,1288800,0.0,0.0
2002-09-03,0.8387183054944265,0.8490093673865509,0.8387183054944265,0.8411194682121277,915600,0.0,0.0
2002-09-04,0.8438636075202026,0.8593001961708069,0.8301423589576873,0.8593001961708069,1083600,0.0,0.0
2002-09-05,0.8455789874218499,0.8610154786564586,0.8387181174605196,0.8558699488639832,1086000,0.0,0.0
2002-09-06,0.8558700472490259,0.8695912980349,0.8541548050258163,0.8661611080169678,369600,0.0,0.0
2002-09-09,0.8661610280330099,0.8953187691354527,0.8651319024226826,0.8863997459411621,2377200,0.0,0.0
2002-09-10,0.8884580768387489,0.8884580768387489,0.8678760535005049,0.8695912957191467,1686000,0.0,0.0
2002-09-11,0.8833128034815121,0.8833128034815121,0.8781672716140747,0.8781672716140747,733200,0.0,0.0
2002-09-12,0.8785101732907231,0.8785101732907231,0.8627303793377054,0.8647885322570801,919200,0.0,0.0
2002-09-13,0.8647885973527588,0.8682192777621431,0.864445686340332,0.864445686340332,252000,0.0,0.0
2002-09-16,0.8627305144335994,0.8675331337116874,0.8627305144335994,0.8668469190597534,1222800,0.0,0.0
2002-09-17,0.8678760074790088,0.8678760074790088,0.8524394171867716,0.8531256318092346,1095600,0.0,0.0
2002-09-18,0.8507247220512427,0.8507247220512427,0.8421486079989247,0.8435209393501282,3547200,0.0,0.0
2002-09-19,0.8435209285460812,0.8438638396295175,0.8249971544702301,0.8256828784942627,3634800,0.0,0.0
2002-09-20,0.8147060034596649,0.8469510263464811,0.8143626998424046,0.8455790877342224,6619200,0.0,0.0
2002-09-23,0.8284270708910888,0.8304852237108972,0.819851352356214,0.8287699818611145,5078400,0.0,0.0
2002-09-24,0.8249972063763242,0.8253401174813354,0.8181363344192505,0.8181363344192505,6472800,0.0,0.0
2002-09-25,0.8198516526865883,0.8370030960393029,0.8147061215379302,0.8284273743629456,1550400,0.0,0.0
2002-09-26,0.8267119521131774,0.8267119521131774,0.81264783865262,0.8177933692932129,5583600,0.0,0.0
2002-09-27,0.8009843978766886,0.8013277015101606,0.780402373435987,0.7845187783241272,2148000,0.0,0.0
2002-09-30,0.7615353969013182,0.7889782345958933,0.7546745770670215,0.7804021239280701,3945600,0.0,0.0
2002-10-01,0.7838329619598489,0.8095605156248346,0.7735419012367232,0.8078451752662659,3786000,0.0,0.0
2002-10-02,0.799269475120962,0.8198515480164672,0.7958388924598694,0.7958388924598694,4448400,0.0,0.0
2002-10-03,0.7924088589254075,0.8164211281417626,0.787263376169862,0.8092173933982849,3744000,0.0,0.0
2002-10-04,0.814705996914983,0.814705996914983,0.8026996939761174,0.8078451752662659,1465200,0.0,0.0
2002-10-07,0.7889785657462793,0.7972113763458691,0.7872632741928101,0.7872632741928101,1950000,0.0,0.0
2002-10-08,0.7872629282325974,0.795838646160043,0.7790301212508887,0.7889782190322876,3330000,0.0,0.0
2002-10-09,0.7683964721647372,0.7718266624008379,0.7635938525199891,0.763593852519989,1768800,0.0,0.0
2002-10-10,0.7632508760039117,0.7697683939221553,0.7563900544772743,0.7591344714164734,4372800,0.0,0.0
2002-10-11,0.7632509099528926,0.7903504520137002,0.7611927075676257,0.7762859463691711,1707600,0.0,0.0
2002-10-14,0.7546747148712869,0.7611926249432585,0.7460989952087402,0.7460989952087402,2071200,0.0,0.0
2002-10-15,0.7632508105600204,0.7701112389271123,0.7515873708005304,0.7594773173332214,2565600,0.0,0.0
2002-10-16,0.7594773337965183,0.7594773337965183,0.7460989952087402,0.7460989952087402,1338000,0.0,0.0
2002-10-17,0.742668790761538,0.7831466676660178,0.742668790761538,0.7790302634239197,7141200,0.0,0.0
2002-10-18,0.7821176656240543,0.8009843987022677,0.7769721840442838,0.7982404232025146,2533200,0.0,0.0
2002-10-21,0.7886350002930141,0.8020133376121521,0.7872630128627762,0.8020133376121521,3206400,0.0,0.0
2002-10-22,0.7954959217065146,0.8109324629517864,0.7954959217065146,0.8105895519256592,4202400,0.0,0.0
2002-10-23,0.8081882279936886,0.8335729241371155,0.8061300253025209,0.8335729241371155,4274400,0.0,0.0
2002-10-24,0.8284271560183863,0.8610154786564586,0.8267118158495316,0.8558699488639832,4614000,0.0,0.0
2002-10-25,0.8558698208423358,0.8915451223339746,0.8490090500500624,0.8912022113800049,4960800,0.0,0.0
2002-10-28,0.8901733558420839,0.8918886962744377,0.8798823928191222,0.8833125829696655,3044400,0.0,0.0
2002-10-29,0.874736851152999,0.8791961669921875,0.8719924831531042,0.8791961669921875,2551200,0.0,0.0
2002-10-30,0.8764522831256217,0.886743247093279,0.8764522831256217,0.8850280046463013,2108400,0.0,0.0
2002-10-31,0.8815977475676586,0.9038947224617004,0.8798825050593366,0.9038947224617004,4642800,0.0,0.0
2002-11-01,0.9004641985604891,0.9107552572297326,0.8960048837466035,0.9073249697685242,3135600,0.0,0.0
2002-11-04,0.9141856397950802,0.9210464124533932,0.9052670082820263,0.9062961339950562,2067600,0.0,0.0
2002-11-05,0.8970343160313273,0.8973772271233543,0.8421486183099696,0.8459221124649048,3223200,0.0,0.0
2002-11-06,0.8593005133102193,0.8877724409103394,0.8589576021945453,0.8877724409103394,4561200,0.0,0.0
2002-11-07,0.8867429570742345,0.9193309826230697,0.8833123751594467,0.911784291267395,2184000,0.0,0.0
2002-11-08,0.9124708368604652,0.9296222805152317,0.8987491912224251,0.9038947224617004,1479600,0.0,0.0
2002-11-11,0.9159006312148106,0.9176159711238935,0.8850276534210102,0.9086969494819641,2859600,0.0,0.0
2002-11-12,0.8918885588645935,0.9021796184448841,0.8857140016306734,0.8918885588645935,2432400,0.0,0.0
2002-11-13,0.8798822911187357,0.8966908195848807,0.8678759890511576,0.8870859742164612,1329600,0.0,0.0
2002-11-14,0.8832701402487926,0.941565998616904,0.8832701402487926,0.9274337887763977,4052400,0.062667,0.0
2002-11-15,0.9292003863445178,0.9503988500322953,0.9292003863445178,0.9433324933052063,1756800,0.0,0.0
2002-11-18,0.945452487468104,0.9945621909180545,0.945452487468104,0.9786632657051086,4290000,0.0,0.0
2002-11-19,0.9715978311678222,0.9715978311678222,0.9436861772632538,0.9472196102142334,2574000,0.0,0.0
2002-11-20,0.9327336304190523,0.9345002454744736,0.9270808059214652,0.9320268630981445,4424400,0.0,0.0
2002-11-21,0.9313204437967694,0.9768972293405126,0.9309668579931285,0.9698308706283569,4060800,0.0,0.0
2002-11-22,0.9521651012958884,0.9567583799362183,0.9454524310653253,0.9567583799362183,2995200,0.0,0.0
2002-11-25,0.9609985431379041,0.9645315717596754,0.9433329956998392,0.9472196102142334,2024400,0.0,0.0
2002-11-26,0.9433328477564212,0.9433328477564212,0.928140786632463,0.9355602264404297,1875600,0.0,0.0
2002-11-27,0.9344999122981245,0.9503988356347923,0.9344999122981245,0.9475721716880798,2799600,0.0,0.0
2002-11-29,0.9539319029771609,0.9652379539504169,0.942625852003905,0.9532251358032227,1488000,0.0,0.0
2002-12-02,0.9627646054946025,1.0044552825884843,0.9627646054946025,0.998095691204071,2270400,0.0,0.0
2002-12-03,0.9857297594094594,0.9963289432675475,0.9751304744690987,0.9754836559295654,1790400,0.0,0.0
2002-12-04,0.9609986551307322,0.9645316841642356,0.9507526485524821,0.9641785025596619,824400,0.0,0.0
2002-12-05,0.9645313965401328,0.973363966490011,0.9556988265902544,0.9627646803855896,1924800,0.0,0.0
2002-12-06,0.9765438850569895,0.9988023089574891,0.9765438850569895,0.9927963018417358,3554400,0.0,0.0
2002-12-09,0.9853765528294682,1.0030416903388355,0.9758372168427778,0.9821968078613281,1725600,0.0,0.0
2002-12-10,0.9821971149400657,0.9998622579723466,0.9786636820044029,0.9927963018417358,1640400,0.0,0.0
2002-12-11,0.9945622533447603,1.04367236420629,0.9945622533447603,1.0168206691741943,6068400,0.0,0.0
2002-12-12,1.0316596554123614,1.0401390431939024,1.0157608285925408,1.0171743631362915,4848000,0.0,0.0
2002-12-13,1.0175273830546618,1.0210603091126336,0.9973887644592074,1.0005685091018677,1737600,0.0,0.0
2002-12-16,1.0104612124584915,1.0154076737508615,1.0058683369758838,1.0125811100006104,2314800,0.0,0.0
2002-12-17,1.0125808358421162,1.022120068952047,1.0111677059730162,1.0122276544570923,5832000,0.0,0.0
2002-12-18,1.017527495310341,1.0242401667515286,1.0129346201707006,1.0157607793807983,1210800,0.0,0.0
2002-12-19,1.0139945524362646,1.0263601498236457,1.0122279374415022,1.0175275802612305,733200,0.0,0.0
2002-12-20,1.0175274363708893,1.0189404653529541,1.006928152230296,1.0168206691741943,1045200,0.0,0.0
2002-12-23,1.0245936607780743,1.0277734054867704,1.0051614046096802,1.0051614046096802,2259600,0.0,0.0
2002-12-24,1.005161295716857,1.0192939084515449,1.0033950855481801,1.0101077556610107,363600,0.0,0.0
2002-12-26,1.0083415816424972,1.010461378450564,1.0033955238667343,1.00975501537323,874800,0.0,0.0
2002-12-27,1.012581034387342,1.0210604217580723,1.012581034387342,1.0157607793807983,1233600,0.0,0.0
2002-12-30,1.0313065100773333,1.0320132773739732,1.0139945524362646,1.0175275802612305,1921200,0.0,0.0
2002-12-31,1.0210603365560218,1.0309532575765081,1.0175274104030942,1.0214139223098755,228000,0.0,0.0
2003-01-02,1.0245935584553059,1.0298931998287164,1.0196470984692707,1.0210602283477783,1266000,0.0,0.0
2003-01-03,1.0210602283477783,1.024239972738924,1.0115208940920897,1.0210602283477783,3025200,0.0,0.0
2003-01-06,1.0316596835390732,1.0404926573619215,1.023887062817498,1.0245938301086426,2779200,0.0,0.0
2003-01-07,1.022827039954954,1.032719557504265,1.0210604251018967,1.029893398284912,2565600,0.0,0.0
2003-01-08,1.0228269926951004,1.0281266348448594,0.989262626107382,0.9945622682571411,3720000,0.0,0.0
2003-01-09,0.9988023466630852,1.0270670819932595,0.9963292669781257,1.022827386856079,3808800,0.0,0.0
2003-01-10,1.0245937881486467,1.0263600998105011,0.9980956764235015,1.0033953189849854,2390400,0.0,0.0
2003-01-13,0.9910293221473693,0.9959757827591205,0.9832566014210875,0.9910293221473694,2796000,0.0,0.0
2003-01-14,0.9945620319866115,1.0104608535766602,0.9920889538421986,1.0104608535766602,1078800,0.0,0.0
2003-01-15,1.006928449076142,1.006928449076142,0.9857299756278401,0.9889097213745117,1422000,0.0,0.0
2003-01-16,0.9945622773097536,0.9980956079670421,0.9786633507157627,0.9804300665855408,3720000,0.0,0.0
2003-01-17,0.9804301566425708,0.9804301566425708,0.9574649709536143,0.9708908200263977,2732400,0.0,0.0
2003-01-21,0.9606446299860146,0.9659442721955641,0.946512520313263,0.9465125203132629,7286400,0.0,0.0
2003-01-22,0.9539316556213221,0.9638241696815583,0.9539316556213221,0.9556983709335327,2756400,0.0,0.0
2003-01-23,0.9574651730252838,0.9574651730252838,0.9239012002944946,0.9239012002944946,5157600,0.0,0.0
2003-01-24,0.9207214183946851,0.9207214183946851,0.9083554148674011,0.9083554148674011,8997600,0.0,0.0
2003-01-27,0.9115351508800059,0.9214275683867235,0.9094152532664477,0.9133017659187317,2284800,0.0,0.0
2003-01-28,0.9062354884145535,0.9224874973297118,0.9016426128760658,0.9224874973297119,4042800,0.0,0.0
2003-01-29,0.913301947842001,0.9242544174194336,0.9108285649963663,0.9242544174194336,8971200,0.0,0.0
2003-01-30,0.9345002543814116,0.9627646803855896,0.9341466685530221,0.9627646803855896,10950000,0.0,0.0
2003-01-31,0.9648844196389603,0.978663450323263,0.9645313392429637,0.9768972396850586,6362400,0.0,0.0
2003-02-03,0.9857296801035663,0.9910293221473693,0.9705375211653191,0.9910293221473694,2073600,0.0,0.0
2003-02-04,0.9874965154142287,0.9935025216636816,0.9715976868138039,0.9931493401527405,8556000,0.0,0.0
2003-02-05,0.99456239453719,1.0122279380009,0.982550079709211,0.9963290095329285,7749600,0.0,0.0
2003-02-06,0.9910294629923994,1.0118747516158257,0.9910294629923994,1.0086950063705444,2432400,0.0,0.0
2003-02-07,1.0136412291020636,1.022827386856079,1.0055154247321414,1.022827386856079,5710800,0.0,0.0
2003-02-10,0.9998619410618537,1.0157607669163093,0.9945622987496119,1.0139944553375244,4087200,0.0,0.0
2003-02-11,1.0192940552598015,1.036959191958392,1.0157607246732874,1.030953288078308,4594800,0.0,0.0
2003-02-12,1.030953376542042,1.030953376542042,1.0108147550814448,1.0192941427230835,1618800,0.0,0.0
2003-02-13,1.0062214870236414,1.0062214870236414,0.969830857121991,0.9772503972053528,4497600,0.0,0.0
2003-02-14,0.9715977720677023,0.9715977720677023,0.953932225704193,0.9539322257041931,3087600,0.0,0.0
2003-02-18,0.9927959567325099,0.994562268257141,0.9602915387911966,0.9945622682571411,2820000,0.0,0.0
2003-02-19,0.9945622635679511,0.9945622635679511,0.9659442567435411,0.9687709212303162,2475600,0.0,0.0
2003-02-20,0.9776035533505466,0.9793701682287884,0.96347134190052,0.9754836559295654,4759200,0.0,0.0
2003-02-21,0.9768970590910292,0.9998618364334106,0.9740703948000541,0.9998618364334106,5280000,0.0,0.0
2003-02-24,0.9998619533312467,1.0157607793807983,0.9998619533312467,1.0157607793807983,3597600,0.0,0.0
2003-02-25,0.9963292669781257,1.022827386856079,0.9963292669781257,1.022827386856079,6158400,0.0,0.0
2003-02-26,1.0210604251018967,1.031659608808885,1.0210604251018967,1.029893398284912,4755600,0.0,0.0
2003-02-27,0.9980957548731518,1.0090482223235275,0.994562423695805,1.0069283246994019,8096400,0.0,0.0
2003-02-28,1.0069282867920597,1.0249470115896577,1.0016286440135405,1.0245938301086426,7203600,0.0,0.0
2003-03-03,1.024593721564675,1.0493251156916807,1.024593721564675,1.042258858680725,10880400,0.0,0.0
2003-03-04,1.0422585736443264,1.0472050330650542,1.0355459042418194,1.036958932876587,5103600,0.0,0.0
2003-03-05,1.036959296271206,1.0457922698381148,1.0298934430455118,1.0351930856704712,19236000,0.0,0.0
2003-03-06,1.0362528124362038,1.0419056358724637,1.0327194819064671,1.0330730676651,4482000,0.0,0.0
2003-03-07,1.0242401822464369,1.0242401822464369,1.0069282257888024,1.0115211009979248,6561600,0.0,0.0
2003-03-10,1.007281698911746,1.007635284802836,0.989616555879465,0.9927963018417358,9090000,0.0,0.0
2003-03-11,0.9874964689170873,1.0069283246994019,0.9874964689170873,1.0069283246994019,1640400,0.0,0.0
2003-03-12,1.0139945434991535,1.0200005492334694,1.0104612124584915,1.0125811100006104,3015600,0.0,0.0
2003-03-13,1.0086949141075523,1.0157607669163093,1.0055150680708456,1.0139944553375244,6338400,0.0,0.0
2003-03-14,1.0171743462491165,1.0175275277146392,0.9821968469603889,0.9892627000808716,3862800,0.0,0.0
2003-03-17,0.989262626107382,1.007988115974495,0.9871427288145718,0.9945622682571411,4666800,0.0,0.0
2003-03-18,0.9963287218398053,0.9963287218398053,0.9765433876094788,0.9864363074302673,3122400,0.0,0.0
2003-03-19,0.9882026979521201,0.9882026979521201,0.9648843326590161,0.9694777131080627,5360400,0.0,0.0
2003-03-20,0.9733640109473531,0.9814902182698777,0.968064367653087,0.9800770878791809,2216400,0.0,0.0
2003-03-21,0.9790169618109179,0.983256655462528,0.9754836310622343,0.9821968078613281,2182800,0.0,0.0
2003-03-24,0.9839631965735977,0.9839631965735977,0.9641782591962587,0.9680643677711487,1837200,0.0,0.0
2003-03-25,0.9715976556619984,0.9768972987196495,0.9715976556619984,0.9758373498916626,4149600,0.0,0.0
2003-03-26,0.9790169270644269,0.9790169270644269,0.9553450775813049,0.957464873790741,3433200,0.0,0.0
